time,temp,salt,OXY_oxy,SIL_rsi,NIT_amm,NIT_nit,PHS_frp,PHY_TCHLA,OGM_dop,OGM_don,OGM_pop,OGM_pon,TP_vars,SDF_Fsed_frp
2016-01-25 24:00:00,    4.433197,    0.000023,  305.045637,   45.886006,    2.661353,   48.078311,    0.427629,    2.973386,    0.019621,    0.096679,    0.013074,    0.065627,-9999.000000,-9999.000000
2016-01-26 24:00:00,    4.619084,    0.000030,  324.386865,   45.587678,    2.624869,   48.914150,    0.420137,    2.804285,    0.019162,    0.093882,    0.011755,    0.063722,-9999.000000,-9999.000000
2016-01-27 24:00:00,    4.756475,    0.000033,  330.046639,   45.381565,    2.597019,   50.158304,    0.413742,    2.745378,    0.018974,    0.091107,    0.010585,    0.061889,-9999.000000,-9999.000000
2016-01-28 24:00:00,    4.761924,    0.000035,  332.233845,   45.276857,    2.562610,   51.987771,    0.405587,    2.648953,    0.019372,    0.087434,    0.009449,    0.059447,-9999.000000,-9999.000000
2016-01-29 24:00:00,    4.958074,    0.000035,  343.211401,   45.151212,    2.530353,   53.966292,    0.397708,    2.623002,    0.019729,    0.083783,    0.008438,    0.057049,-9999.000000,-9999.000000
2016-01-30 24:00:00,    4.678263,    0.000035,  345.813444,   45.124334,    2.507438,   55.781290,    0.391635,    2.581791,    0.019738,    0.080883,    0.007603,    0.055121,-9999.000000,-9999.000000
2016-01-31 24:00:00,    4.731920,    0.000035,  337.386928,   44.995633,    2.486350,   57.202458,    0.386249,    2.561168,    0.019362,    0.078568,    0.006902,    0.053536,-9999.000000,-9999.000000
2016-02-01 24:00:00,    4.894363,    0.000036,  351.444602,   44.854405,    2.470581,   58.360048,    0.382018,    2.553854,    0.018679,    0.076854,    0.006318,    0.052385,-9999.000000,-9999.000000
2016-02-02 24:00:00,    4.703845,    0.000035,  359.197727,   44.772767,    2.458821,   59.613904,    0.378279,    2.559625,    0.018103,    0.075422,    0.005807,    0.051381,-9999.000000,-9999.000000
2016-02-03 24:00:00,    4.652765,    0.000034,  352.630571,   44.588823,    2.446718,   60.806168,    0.374390,    2.628023,    0.017556,    0.074197,    0.005354,    0.050452,-9999.000000,-9999.000000
2016-02-04 24:00:00,    4.764739,    0.000034,  347.049803,   44.455628,    2.436136,   61.724268,    0.372758,    2.619171,    0.017451,    0.073400,    0.004969,    0.049803,-9999.000000,-9999.000000
2016-02-05 24:00:00,    4.875018,    0.000036,  348.935783,   44.244591,    2.422872,   62.391594,    0.373902,    2.600132,    0.018233,    0.072785,    0.004632,    0.049328,-9999.000000,-9999.000000
2016-02-06 24:00:00,    4.854769,    0.000038,  344.685614,   44.086280,    2.412061,   63.110763,    0.378559,    2.581637,    0.019982,    0.072345,    0.004335,    0.048943,-9999.000000,-9999.000000
2016-02-07 24:00:00,    4.780723,    0.000039,  348.287019,   43.858804,    2.398867,   63.925411,    0.387002,    2.616181,    0.023065,    0.071792,    0.004057,    0.048459,-9999.000000,-9999.000000
2016-02-08 24:00:00,    4.833633,    0.000042,  349.938058,   43.617828,    2.382315,   64.863824,    0.400228,    2.655186,    0.027703,    0.071047,    0.003796,    0.047844,-9999.000000,-9999.000000
2016-02-09 24:00:00,    4.761641,    0.000042,  344.931919,   43.451801,    2.366238,   66.132842,    0.420828,    2.707796,    0.034504,    0.070164,    0.003551,    0.047124,-9999.000000,-9999.000000
2016-02-10 24:00:00,    4.656538,    0.000041,  334.028916,   43.399187,    2.352295,   67.885377,    0.451707,    2.791325,    0.044256,    0.069139,    0.003319,    0.046269,-9999.000000,-9999.000000
2016-02-11 24:00:00,    4.538901,    0.000039,  318.771421,   43.732926,    2.341557,   69.437800,    0.487122,    2.455667,    0.053696,    0.068347,    0.003277,    0.047830,-9999.000000,-9999.000000
2016-02-12 24:00:00,    4.445276,    0.000038,  314.366385,   43.238523,    2.332932,   70.827130,    0.520916,    2.974103,    0.060332,    0.068424,    0.002977,    0.045473,-9999.000000,-9999.000000
2016-02-13 24:00:00,    4.217828,    0.000038,  310.366718,   43.149179,    2.329261,   71.790565,    0.552280,    3.039257,    0.064321,    0.069078,    0.002866,    0.045648,-9999.000000,-9999.000000
2016-02-14 24:00:00,    4.021755,    0.000036,  308.582303,   42.918385,    2.328007,   72.512146,    0.581362,    3.188417,    0.066535,    0.070252,    0.002782,    0.046069,-9999.000000,-9999.000000
2016-02-15 24:00:00,    4.005496,    0.000035,  301.637298,   42.971039,    2.330205,   72.967345,    0.607903,    2.928127,    0.067089,    0.071881,    0.002937,    0.050384,-9999.000000,-9999.000000
2016-02-16 24:00:00,    3.827325,    0.000037,  314.867289,   42.205708,    2.327817,   73.268669,    0.629969,    3.556156,    0.066373,    0.073906,    0.002681,    0.047617,-9999.000000,-9999.000000
2016-02-17 24:00:00,    3.867821,    0.000040,  318.054556,   41.863326,    2.322000,   73.172902,    0.649622,    3.489038,    0.065011,    0.076045,    0.002718,    0.049809,-9999.000000,-9999.000000
2016-02-18 24:00:00,    3.904957,    0.000040,  317.065087,   41.531909,    2.332053,   72.921015,    0.656297,    3.462609,    0.056839,    0.079604,    0.002920,    0.055036,-9999.000000,-9999.000000
2016-02-19 24:00:00,    3.836340,    0.000041,  321.474289,   41.096180,    2.326336,   74.139523,    0.712993,    3.938540,    0.072931,    0.080417,    0.002614,    0.050608,-9999.000000,-9999.000000
2016-02-20 24:00:00,    3.880765,    0.000042,  329.091159,   40.753490,    2.331897,   74.467207,    0.748404,    3.994378,    0.077882,    0.082502,    0.002606,    0.051643,-9999.000000,-9999.000000
2016-02-21 24:00:00,    4.043572,    0.000043,  330.422125,   40.206343,    2.340844,   74.737490,    0.789385,    4.129164,    0.085055,    0.084271,    0.002595,    0.052511,-9999.000000,-9999.000000
2016-02-22 24:00:00,    4.110478,    0.000042,  327.387272,   39.628991,    2.364257,   75.143304,    0.839912,    4.224629,    0.095047,    0.085938,    0.002642,    0.054433,-9999.000000,-9999.000000
2016-02-23 24:00:00,    4.115040,    0.000041,  319.803439,   38.815537,    2.393827,   75.422110,    0.890825,    4.523991,    0.103874,    0.087759,    0.002643,    0.055309,-9999.000000,-9999.000000
2016-02-24 24:00:00,    4.175017,    0.000037,  311.798243,   38.198829,    2.425013,   75.479634,    0.934252,    4.511105,    0.107394,    0.090400,    0.002847,    0.060370,-9999.000000,-9999.000000
2016-02-25 24:00:00,    4.188992,    0.000036,  308.668513,   38.048154,    2.439654,   75.134473,    0.948551,    4.161028,    0.094584,    0.095342,    0.003114,    0.066744,-9999.000000,-9999.000000
2016-02-26 24:00:00,    4.193306,    0.000036,  304.022750,   38.046302,    2.455233,   74.657959,    0.959604,    3.601079,    0.082362,    0.100284,    0.003336,    0.072075,-9999.000000,-9999.000000
2016-02-27 24:00:00,    4.199609,    0.000036,  293.814799,   38.090608,    2.476683,   73.760212,    0.970079,    2.813612,    0.071581,    0.104014,    0.003634,    0.078840,-9999.000000,-9999.000000
2016-02-28 24:00:00,    4.205483,    0.000036,  287.590801,   38.089453,    2.496223,   73.196601,    0.979548,    2.394113,    0.062535,    0.106906,    0.003921,    0.085258,-9999.000000,-9999.000000
2016-02-29 24:00:00,    3.951417,    0.000034,  304.480237,   33.698554,    2.582744,   73.679038,    1.077978,    6.189366,    0.092490,    0.112245,    0.003013,    0.066588,-9999.000000,-9999.000000
2016-03-01 24:00:00,    4.190592,    0.000040,  318.097124,   32.399905,    2.594460,   72.533586,    1.088495,    6.489530,    0.087044,    0.117312,    0.003140,    0.069653,-9999.000000,-9999.000000
2016-03-02 24:00:00,    4.235356,    0.000041,  325.529835,   30.863103,    2.655111,   71.409928,    1.119881,    6.878963,    0.092503,    0.121774,    0.003254,    0.072358,-9999.000000,-9999.000000
2016-03-03 24:00:00,    4.288384,    0.000040,  318.787131,   29.192992,    2.740914,   70.021697,    1.161577,    7.189479,    0.104220,    0.125140,    0.003340,    0.074423,-9999.000000,-9999.000000
2016-03-04 24:00:00,    4.361007,    0.000042,  317.394082,   27.635578,    2.801636,   68.744227,    1.192028,    7.493895,    0.109327,    0.129085,    0.003444,    0.076833,-9999.000000,-9999.000000
2016-03-05 24:00:00,    4.304122,    0.000040,  315.427586,   26.266504,    2.856003,   67.901300,    1.218622,    7.870009,    0.110327,    0.134265,    0.003582,    0.079952,-9999.000000,-9999.000000
2016-03-06 24:00:00,    4.242858,    0.000039,  305.293005,   26.057116,    2.901884,   67.144444,    1.239974,    7.127584,    0.108750,    0.139969,    0.003919,    0.087485,-9999.000000,-9999.000000
2016-03-07 24:00:00,    4.221304,    0.000038,  301.868965,   24.747963,    2.936395,   66.583257,    1.254979,    7.505190,    0.104515,    0.146992,    0.004159,    0.092844,-9999.000000,-9999.000000
2016-03-08 24:00:00,    4.356720,    0.000038,  303.533289,   22.741091,    2.961230,   66.144942,    1.264206,    8.654068,    0.098273,    0.155622,    0.004314,    0.096304,-9999.000000,-9999.000000
2016-03-09 24:00:00,    4.400944,    0.000038,  308.677414,   20.488221,    2.979561,   65.739068,    1.268936,   10.165351,    0.091144,    0.165475,    0.004398,    0.098172,-9999.000000,-9999.000000
2016-03-10 24:00:00,    4.330695,    0.000037,  303.261525,   20.435436,    2.999972,   65.336956,    1.272613,    9.416922,    0.084043,    0.176055,    0.004891,    0.109137,-9999.000000,-9999.000000
2016-03-11 24:00:00,    4.335006,    0.000037,  300.285481,   20.386907,    3.021726,   64.865825,    1.278579,    8.470978,    0.074109,    0.188983,    0.005652,    0.125954,-9999.000000,-9999.000000
2016-03-12 24:00:00,    4.339312,    0.000037,  297.288440,   20.342699,    3.047059,   64.433663,    1.284442,    7.624895,    0.065636,    0.201034,    0.006370,    0.141594,-9999.000000,-9999.000000
2016-03-13 24:00:00,    4.343622,    0.000037,  294.426250,   20.295230,    3.075299,   64.043256,    1.290174,    6.876469,    0.058391,    0.211525,    0.007093,    0.157105,-9999.000000,-9999.000000
2016-03-14 24:00:00,    4.348531,    0.000037,  290.879290,   20.265819,    3.106518,   63.627574,    1.295906,    6.143293,    0.052174,    0.219908,    0.007870,    0.173465,-9999.000000,-9999.000000
2016-03-15 24:00:00,    4.355519,    0.000037,  285.227951,   20.262699,    3.141267,   63.068021,    1.301880,    5.271581,    0.046814,    0.225941,    0.008588,    0.188249,-9999.000000,-9999.000000
2016-03-16 24:00:00,    4.363262,    0.000037,  279.126660,   20.260323,    3.177309,   62.480326,    1.308059,    4.486108,    0.042171,    0.229789,    0.009194,    0.200601,-9999.000000,-9999.000000
2016-03-17 24:00:00,    4.371665,    0.000037,  272.687680,   20.257230,    3.214189,   61.870816,    1.314360,    3.793942,    0.038128,    0.231926,    0.009717,    0.211402,-9999.000000,-9999.000000
2016-03-18 24:00:00,    4.380510,    0.000037,  266.105314,   20.253752,    3.251573,   61.255211,    1.320345,    3.198210,    0.034602,    0.232928,    0.010190,    0.221714,-9999.000000,-9999.000000
2016-03-19 24:00:00,    4.389637,    0.000037,  259.547069,   20.249367,    3.289211,   60.646724,    1.325850,    2.695854,    0.031529,    0.233149,    0.010776,    0.234869,-9999.000000,-9999.000000
2016-03-20 24:00:00,    4.398938,    0.000037,  253.009344,   20.246606,    3.327033,   60.045293,    1.330956,    2.272410,    0.028851,    0.232771,    0.011513,    0.251538,-9999.000000,-9999.000000
2016-03-21 24:00:00,    4.408656,    0.000037,  246.527858,   20.240079,    3.364943,   59.452089,    1.335678,    1.915221,    0.026519,    0.231968,    0.012406,    0.271800,-9999.000000,-9999.000000
2016-03-22 24:00:00,    4.418506,    0.000037,  240.075991,   20.236258,    3.402923,   58.866131,    1.340107,    1.613884,    0.024487,    0.230813,    0.013427,    0.294892,-9999.000000,-9999.000000
2016-03-23 24:00:00,    4.428650,    0.000037,  233.677841,   20.231565,    3.440932,   58.288133,    1.344262,    1.359749,    0.022717,    0.229404,    0.014544,    0.320127,-9999.000000,-9999.000000
2016-03-24 24:00:00,    5.777211,    0.000035,  329.937402,    1.934876,    3.439033,   59.583362,    1.172219,   14.365031,    0.033031,    0.441167,    0.012803,    0.280969,-9999.000000,-9999.000000
2016-03-25 24:00:00,    6.015922,    0.000035,  336.924884,    0.432669,    3.501185,   59.198169,    1.166787,   15.242497,    0.032564,    0.452157,    0.013083,    0.285426,-9999.000000,-9999.000000
2016-03-26 24:00:00,    6.015959,    0.000039,  345.326728,    0.305016,    3.551967,   58.505477,    1.157232,   14.629105,    0.032109,    0.458455,    0.013582,    0.294411,-9999.000000,-9999.000000
2016-03-27 24:00:00,    5.962759,    0.000041,  352.596451,    0.300924,    3.611171,   57.944410,    1.150768,   13.992077,    0.031850,    0.463168,    0.014045,    0.302415,-9999.000000,-9999.000000
2016-03-28 24:00:00,    6.064887,    0.000041,  352.625784,    0.301609,    3.680948,   57.537229,    1.147705,   13.422886,    0.031831,    0.466379,    0.014487,    0.309776,-9999.000000,-9999.000000
2016-03-29 24:00:00,    6.022666,    0.000042,  349.036029,    0.341310,    3.751720,   56.995779,    1.146341,   12.153878,    0.031331,    0.468273,    0.015542,    0.330025,-9999.000000,-9999.000000
2016-03-30 24:00:00,    6.068633,    0.000043,  345.674188,    0.430961,    3.821735,   56.480619,    1.143950,   11.255326,    0.031354,    0.466378,    0.016075,    0.338903,-9999.000000,-9999.000000
2016-03-31 24:00:00,    6.066785,    0.000042,  340.220954,    0.452648,    3.897495,   55.909631,    1.146080,    9.518370,    0.030638,    0.464226,    0.017732,    0.371398,-9999.000000,-9999.000000
2016-04-01 24:00:00,    6.511668,    0.000045,  344.587456,    0.561874,    3.963551,   55.818815,    1.137562,   11.215419,    0.032800,    0.452569,    0.015595,    0.323920,-9999.000000,-9999.000000
2016-04-02 24:00:00,    6.519712,    0.000046,  339.788819,    0.670845,    4.032973,   55.280208,    1.135038,   10.200334,    0.033353,    0.443307,    0.016395,    0.338183,-9999.000000,-9999.000000
2016-04-03 24:00:00,    6.514946,    0.000046,  333.405979,    0.654649,    4.105637,   54.612335,    1.137913,    8.601669,    0.031918,    0.436466,    0.017172,    0.351850,-9999.000000,-9999.000000
2016-04-04 24:00:00,    6.447289,    0.000029,  201.351108,   14.438639,    4.428179,   58.319648,    1.040315,    3.881999,    0.128850,    0.267140,    0.016151,    0.329514,-9999.000000,-9999.000000
2016-04-05 24:00:00,    7.072159,    0.000047,  322.921271,    1.229826,    4.255934,   54.723290,    1.116949,   10.009624,    0.044140,    0.390002,    0.015022,    0.303723,-9999.000000,-9999.000000
2016-04-06 24:00:00,    7.106734,    0.000048,  326.425426,    0.689152,    4.313917,   54.400028,    1.110185,   10.277575,    0.045472,    0.372904,    0.014693,    0.295441,-9999.000000,-9999.000000
2016-04-07 24:00:00,    7.342556,    0.000048,  323.576842,    0.629075,    4.367874,   54.054699,    1.104804,   10.004629,    0.045497,    0.358940,    0.014518,    0.290601,-9999.000000,-9999.000000
2016-04-08 24:00:00,    7.279252,    0.000044,  295.040171,    3.105162,    4.430490,   54.113555,    1.081180,    8.036701,    0.057140,    0.326854,    0.014692,    0.293073,-9999.000000,-9999.000000
2016-04-09 24:00:00,    7.292346,    0.000033,  218.165067,   10.876577,    4.476248,   55.507031,    0.996183,    5.501427,    0.099498,    0.241353,    0.012557,    0.249828,-9999.000000,-9999.000000
2016-04-10 24:00:00,    7.291533,    0.000034,  214.358324,   10.666595,    4.516715,   54.869466,    1.011937,    4.749334,    0.084888,    0.239640,    0.011804,    0.234211,-9999.000000,-9999.000000
2016-04-11 24:00:00,    7.284262,    0.000034,  210.590436,   10.444171,    4.555749,   54.210652,    1.025118,    4.023653,    0.073106,    0.236392,    0.014047,    0.278366,-9999.000000,-9999.000000
2016-04-12 24:00:00,    7.279124,    0.000034,  206.708780,   10.239396,    4.599212,   53.606895,    1.040041,    3.343630,    0.062059,    0.232566,    0.015270,    0.302339,-9999.000000,-9999.000000
2016-04-13 24:00:00,    7.274053,    0.000034,  202.161865,   10.106814,    4.642019,   53.031980,    1.052547,    2.730424,    0.053107,    0.227400,    0.015303,    0.302604,-9999.000000,-9999.000000
2016-04-14 24:00:00,    7.269119,    0.000035,  197.869096,    9.945200,    4.684332,   52.455985,    1.063740,    2.192440,    0.045607,    0.222039,    0.014468,    0.285596,-9999.000000,-9999.000000
2016-04-15 24:00:00,    7.265214,    0.000035,  194.073364,    9.728407,    4.726187,   51.871127,    1.073958,    1.730386,    0.039300,    0.216706,    0.013428,    0.264653,-9999.000000,-9999.000000
2016-04-16 24:00:00,    7.293954,    0.000036,  194.613664,    9.190675,    4.763682,   51.279933,    1.081485,    1.463074,    0.034208,    0.213906,    0.012835,    0.252631,-9999.000000,-9999.000000
2016-04-17 24:00:00,    7.848908,    0.000042,  250.852477,    4.254277,    4.764001,   50.753108,    1.069984,    4.972297,    0.031216,    0.246736,    0.012143,    0.238554,-9999.000000,-9999.000000
2016-04-18 24:00:00,    8.301510,    0.000046,  294.436568,    0.690662,    4.772117,   50.568752,    1.056338,    7.863780,    0.029431,    0.264684,    0.011876,    0.233052,-9999.000000,-9999.000000
2016-04-19 24:00:00,    8.172227,    0.000046,  288.561337,    0.790899,    4.803606,   50.059143,    1.055138,    6.956305,    0.027295,    0.260882,    0.012498,    0.245256,-9999.000000,-9999.000000
2016-04-20 24:00:00,    8.161570,    0.000046,  281.553131,    0.821662,    4.844990,   49.427373,    1.057554,    5.760173,    0.025037,    0.258011,    0.013545,    0.265814,-9999.000000,-9999.000000
2016-04-21 24:00:00,    8.139475,    0.000045,  270.362526,    1.151787,    4.875869,   48.884751,    1.057862,    4.047204,    0.023830,    0.251281,    0.014547,    0.285417,-9999.000000,-9999.000000
2016-04-22 24:00:00,    8.019532,    0.000036,  212.880650,    8.114556,    4.466577,   53.639435,    0.925786,    3.215151,    0.044017,    0.197580,    0.014808,    0.290758,-9999.000000,-9999.000000
2016-04-23 24:00:00,    8.007580,    0.000035,  201.643711,    9.058294,    4.429015,   54.027681,    0.912817,    2.596278,    0.041404,    0.187756,    0.014252,    0.280061,-9999.000000,-9999.000000
2016-04-24 24:00:00,    8.002261,    0.000035,  195.543899,    9.176202,    4.453223,   53.663078,    0.917706,    2.088380,    0.036262,    0.183192,    0.014412,    0.283500,-9999.000000,-9999.000000
2016-04-25 24:00:00,    7.991451,    0.000034,  187.652965,    9.903815,    4.411399,   54.125136,    0.903884,    1.824275,    0.034478,    0.174696,    0.015234,    0.300103,-9999.000000,-9999.000000
2016-04-26 24:00:00,    7.987206,    0.000034,  184.431750,    9.658795,    4.460802,   53.479318,    0.914627,    1.484555,    0.029739,    0.171743,    0.015920,    0.314011,-9999.000000,-9999.000000
2016-04-27 24:00:00,    7.982508,    0.000034,  180.752826,    9.772296,    4.468871,   53.341104,    0.914076,    1.213612,    0.026930,    0.166605,    0.015548,    0.306865,-9999.000000,-9999.000000
2016-04-28 24:00:00,    7.958930,    0.000034,  179.168679,   10.253475,    4.416887,   53.967767,    0.897756,    1.356098,    0.026537,    0.160079,    0.015973,    0.315667,-9999.000000,-9999.000000
2016-04-29 24:00:00,    8.577721,    0.000047,  289.118168,    1.167786,    5.026270,   47.657706,    1.030682,    5.118312,    0.015691,    0.210363,    0.010041,    0.195400,-9999.000000,-9999.000000
2016-04-30 24:00:00,    8.458679,    0.000047,  284.283857,    1.129831,    5.055251,   47.165377,    1.031508,    4.566093,    0.014837,    0.204871,    0.010527,    0.204500,-9999.000000,-9999.000000
2016-05-01 24:00:00,    8.452539,    0.000047,  276.738594,    1.193701,    5.082873,   46.608552,    1.032469,    3.808167,    0.014183,    0.199034,    0.011268,    0.218576,-9999.000000,-9999.000000
2016-05-02 24:00:00,    9.305249,    0.000050,  300.258965,    0.476348,    5.049741,   46.889425,    1.019053,    5.172572,    0.014014,    0.192010,    0.009513,    0.184306,-9999.000000,-9999.000000
2016-05-03 24:00:00,    9.420255,    0.000049,  299.475288,    0.497917,    5.051736,   46.682264,    1.013979,    4.908398,    0.013769,    0.186430,    0.009552,    0.184925,-9999.000000,-9999.000000
2016-05-04 24:00:00,    9.500093,    0.000049,  294.341832,    0.764310,    5.037876,   46.617473,    1.005479,    4.500805,    0.013867,    0.180448,    0.009672,    0.187204,-9999.000000,-9999.000000
2016-05-05 24:00:00,    9.480001,    0.000041,  237.925362,    6.413382,    4.513409,   52.028064,    0.882691,    3.143114,    0.025247,    0.147048,    0.009565,    0.185148,-9999.000000,-9999.000000
2016-05-06 24:00:00,    9.472660,    0.000041,  233.864901,    5.978259,    4.584309,   50.911556,    0.897371,    2.641753,    0.021068,    0.146104,    0.010494,    0.203134,-9999.000000,-9999.000000
2016-05-07 24:00:00,    9.475340,    0.000043,  234.874629,    5.005673,    4.706858,   49.256466,    0.922803,    2.209979,    0.017140,    0.146752,    0.011113,    0.215163,-9999.000000,-9999.000000
2016-05-08 24:00:00,    9.474170,    0.000043,  230.978794,    4.588039,    4.774642,   48.195652,    0.935636,    1.789480,    0.014831,    0.144075,    0.011698,    0.226708,-9999.000000,-9999.000000
2016-05-09 24:00:00,    9.479784,    0.000044,  228.097143,    4.115280,    4.846177,   47.124213,    0.948842,    1.431595,    0.012997,    0.141161,    0.012207,    0.236894,-9999.000000,-9999.000000
2016-05-10 24:00:00,    9.481887,    0.000044,  223.229788,    3.865819,    4.895356,   46.292098,    0.957093,    1.125420,    0.011704,    0.137021,    0.012628,    0.245438,-9999.000000,-9999.000000
2016-05-11 24:00:00,    9.481785,    0.000044,  217.528881,    3.712038,    4.934497,   45.567463,    0.963163,    0.868714,    0.010693,    0.132323,    0.012841,    0.249925,-9999.000000,-9999.000000
2016-05-12 24:00:00,    9.480681,    0.000045,  211.485181,    3.601177,    4.968646,   44.896374,    0.968182,    0.658553,    0.009855,    0.127371,    0.012710,    0.247641,-9999.000000,-9999.000000
2016-05-13 24:00:00,    9.479412,    0.000045,  205.423484,    3.509497,    5.000104,   44.260177,    0.972671,    0.489192,    0.009136,    0.122319,    0.012298,    0.239786,-9999.000000,-9999.000000
2016-05-14 24:00:00,    9.477719,    0.000045,  199.207114,    3.437147,    5.028943,   43.649618,    0.976662,    0.355377,    0.008508,    0.117216,    0.011857,    0.231409,-9999.000000,-9999.000000
2016-05-15 24:00:00,    9.474178,    0.000045,  192.533497,    3.398534,    5.054193,   43.064558,    0.979961,    0.249022,    0.007953,    0.112075,    0.011596,    0.226662,-9999.000000,-9999.000000
2016-05-16 24:00:00,    9.471457,    0.000045,  186.106448,    3.358393,    5.078722,   42.498063,    0.983175,    0.168424,    0.007455,    0.107043,    0.011512,    0.225546,-9999.000000,-9999.000000
2016-05-17 24:00:00,    9.470982,    0.000045,  180.290628,    3.300443,    5.103704,   41.949942,    0.986575,    0.111207,    0.006976,    0.101664,    0.011500,    0.225977,-9999.000000,-9999.000000
2016-05-18 24:00:00,    9.471497,    0.000045,  174.661936,    3.240160,    5.127860,   41.414126,    0.989910,    0.077744,    0.006497,    0.095724,    0.011433,    0.225352,-9999.000000,-9999.000000
